B02,Herpes zoster,infant,child,adult [c],elderly [c],male,female,mozambique,africa,asia,pain in dermatomal distribution [a],vesicular lesions in a dermatomal distribution [a],mild pruritus in dermatomal distribution [p],positive varicella culture of vesicles [d],negative varicella culture of vesicles [h],positive varicella NAAT of vesicles [d],negative varicella NAAT of vesicles [h],cranial nerve palsy [p],hyperparathyroidism [p],radiculitis [p],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HIV infection - initial illness (acute),infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [c],generalized lymphadenopathy [c],headache [c],fatigue [c],myalgia [c],rash [c],nausea [c],vomiting [c],night sweats [c],sore throat [c],diarrhea [c],weight loss [c],flu-like illness [c],history of IV drug use [c],homosexual [c],history of unprotected sex [c],transfusion recipient [c],positive HIV ELISA [d],positive HIV Western blot [d],positive HIV PCR [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hookworm,infant,child,adult,elderly,male,female,mozambique,africa,asia,pruritus [c],pruritic papules on feet [c],vesicular rash on feet [c],transient cough [c],cough [c],wheezing [c],diffuse opacities on CXR [c],eosinophilia [e],eosinophilia in sputum [e],dyspnea [c],peripheral edema [c],iron-deficiency anemia [e],abdominal pain [p],diarrhea [p],malabsorption [p],weight loss [p],melena [r],ova present in stool [d],ova absent in stool [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B71.0,Hymenolepis diminuta infection,infant,child [c],adult,elderly,male,female,mozambique,africa,asia,nausea [c],diarrhea [c],eosinophilia [e],abdominal pain [c],ova present in stool [d],ova absent in stool [h],rodent infestion in environment [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B71.0,Hymenolepis nana infection,infant,child [c],adult,elderly,male,female,mozambique,africa,asia,nausea [c],diarrhea [c],eosinophilia [e],abdominal pain [c],ova present in stool [d],ova absent in stool [h],pruritic anal area [p],behavioral disturbance in child [p],sleep disturbance in child [p],irritability [c],weight loss [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Infection of wound, puncture, IV line, etc",infant,child,adult,elderly,male,female,mozambique,africa,asia,indwelling IV line [a],indwelling catheter [a],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B27.0,Infectious mononucleosis or EBV infection,infant,child,adult,elderly,male,female,mozambique,africa,asia,exudative pharyngitis [a],symmetrical cervical lymphadenopathy [a],splenomegaly [c],hepatic dysfunction [c],atypical lymphocytes [e],positive EBV serology [d],negative EBV serology [h],positive EBV NAAT [d],negative EBV NAAT [h],fatigue [c],malaise [c],myalgia [c],fever [c],pharyngitis [c],tonsillitis [p],periorbital edema [c],palatal petechiae [c],hepatomegaly [p],papular erythematous rash of upper extremities [r],papular erythematous rash of trunk [r],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Influenza,infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [1.7],cough [3.3],myalgia [1.3],weakness [1.3],rapid test positive [4.7],rapid test negative [0.06],flu-like illness [a],rhinorrhea [c],pharyngitis [c],headache [c],pharyngitis [c],conjunctivitis [c],leukocytosis [e],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Influenza - H1N1 (Swine),infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [1.7],cough [3.3],myalgia [1.3],weakness [1.3],flu-like illness [a],rhinorrhea [c],pharyngitis [c],headache [c],pharyngitis [c],conjunctivitis [c],leukocytosis [e],close contact with confirmed H1N1 (swine) flu case [c],residence in area of confirmed H1N1 infections [c],travel to area of confirmed H1N1 infections [c],positive for influenza A and negative for H1 and H3 by RT-PCR [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Influenza - H5N1 (Avian),infant,child,adult,elderly [h],male,female,mozambique,africa,asia,fever [1.7],cough [3.3],myalgia [1.3],weakness [1.3],flu-like illness [a],rhinorrhea [c],pharyngitis [c],headache [c],pharyngitis [c],conjunctivitis [c],lymphpenia [a],watery diarrhea [c],loose stools [c],crackles on lung exam [c],segmental or lobar consolidation on air bronchograms [c],diffuse infiltrates on CXR [a],multifocal infiltrates on CXR [a],patchy infiltrates on CXR [a],dysnpea [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A04.8,Intestinal spirochetosis,infant,child,adult,elderly,male,female,mozambique,africa,asia,chronic diarrhea > several weeks [a],abdominal pain [a],hematochezia [c],flatulence [c],intermittent constipation [c],spirochetes on bowel biopsy [d],positive brachyspira PCR [d],negative brachyspira PCR [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Intra-abdominal abscess,infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [c],chills [c],localizing pain [c],subdiaphragmatic gas [c],limited diaphragmatic motion [c],weight loss [c],lethargy [c],anemia [c],abdominal mass on palpation [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Intracranial venous thrombosis,infant,child,adult,elderly,male,female,mozambique,africa,asia,headache [a],seizures [c],fever [c],cranial nerve palsy [p],facial infection [c],ear infection [c],sinus infection [c],meningitis [c],focal neurlogical signs [c],mental status changes [c],increased ICP [c],papilledema [c],hemiparesis [p],aphasia [p],diplopia [p],photophobia [p],orbital edema [p],exopthalmos [p],fixed pupil [p],retinal hemorrhage [p],leg weakness [p],arm weakness [p],decreased consciousness [p],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A07.3,Isosporiasis,infant,child,adult,elderly,male,female,mozambique,africa,asia,abdominal cramps [c],watery diarrhea [c],headache [c],weight loss [c],myalgia [c],fever [p],vomiting [p],eosinophilia [e],fecal leukocytes [h],dehydration [c],positive isospora on stool microscopy [d],negative isospora on stool microscopy [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M30.3,Kawasaki disease,infant,child [c],adult,elderly,male,female,mozambique,africa,asia,fever [a],erythematous oral mucosa [a],strawberry tongue [a],erythematous hands or feet [c],desquamation on hands or feet [c],maculopapular rash on trunk [c],cervical lymphadenopathy [a],thrombocytosis [e],thrombocytopenia [r],arthralgia [c],elevated LFTs [e],meningitis [c],neutrophilia [e],anemia [e],sterile pyuria [e],cranial nerve palsy [c],parotitis [c],hearing loss [c],pleural effusion on CXR [c],seizures [c],Asian descent [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I89.8,Kikuchi's disease,infant,child,adult,elderly,male,female [c],mozambique,africa,asia,Asian descent [c],cervical lymphadenitis [c],lymphadenopathy [p],leukopenia [c],atypical lymphocytes [e],aseptic meningitis [p],arthralgia [p],myalgia [p],hepatosplenomegaly [p],neuropathy [p],paracortical hyperplasia on biopsy [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I89.8,Kimura disease,infant,child,adult,elderly,male [c],female,mozambique,africa,asia,Asian descent [c],painless subcutaneous cervical masses [c],painless subcutaneous cervical lymphadenopathy [c],parotitis [p],nephrotic proteinuria [e],elevated IgE [e],eosinophilia [e],paracortical hyperplasia on biopsy [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kingella infection,infant,child,adult,elderly,male,female,mozambique,africa,asia,septic arthritis [r],endocarditis [r],meningitis [r],positive kingella culture [d],negative kingella culture [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Laryngotracheobronchitis,infant,child,adult,elderly,male,female,mozambique,africa,asia,hacking cough [c],itching' sensation in airways [c],foreign body sensation in airways [c],hoarseness [c],barking cough [a],stridor [r],fever [p],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Legionellosis,infant,child,adult,elderly [c],male [c],female,mozambique,africa,asia,pneumonia [a],diarrhea [c],confusion [c],bradycardia [c],history of smoking [c],COPD [c],recent surgery [c],non-productive cough [c],abdominal pain [c],delirium [c],positive legionella antigen in sputum or urine [d],negative legionella antigen in sputum or urine [h],> 4 fold rise in legionella antibody titer [d],< 4 fold rise in legionella antibody titer [g],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Leishmaniasis - cutaneous,infant,child,adult,elderly,male,female,mozambique,africa,asia,sandfly bite [a],erythematous papule or plaque [a],erythematous ulcer [a],satellite lesions near plaque or ulcer [a],plaques over body [c],palpable cords near lesion [c],subcutaneous nodules near lesion [c],absence of systemic symptoms [c],normal lab values [c],positive leishmania PCR [d],Montenegro skin test >5mm induration [d],positive Brown-Hopps stained sample [d],positive leishmania cultures [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Leishmaniasis - mucocutaneous,infant,child,adult,elderly,male,female,mozambique,africa,asia,history of cutaneous leishmaniasis [a],inflammation of nose [c],inflammation of mouth [c],inflammation of oropharynx [c],inflammation of trachea [c],rhinorrhea [c],epistaxis [c],nasal congestion [c],gingivitis [c],periodontitis [c],localized lymphadenopathy [c],airway obstruction [c],normal lab values [c],positive leishmania PCR [d],Montenegro skin test >5mm induration [d],positive Brown-Hopps stained sample [d],positive leishmania cultures [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B55.0,Leishmaniasis - visceral,infant,child,adult,elderly,male,female,mozambique,africa,asia,recurrent fevers (high) [a],anorexia [c],wasting [c],night sweats [c],diarrhea [c],malaise [c],weakness [c],abdominal distention [c],hepatosplenomegaly [c],abdominal pain (intermittent) [c],epistaxis [c],petechiae [c],thrombocytopenia [e],lymphadenopathy [c],alopecia [c],patchy darkening of face [c],patchy darkening of trunk [c],glomerulonephritis [c],blood in UA [e],pancytopenia [e],hypergammaglobulinemia [e],positive leishmania ELISA [d],positive leishmania direct agglutination test [d],positive leishmania immunofluorescence assay [d],normocytic normochromic anemia [e],leukopenia [e],decreased PMNs [e],mild elevation in LFTs [e],normal PT [e],normal PTT [e],positive leishmania PCR [d],Montenegro skin test >5mm induration [d],positive Brown-Hopps stained sample [d],positive leishmania cultures [d],jaundice [p],retinal hemorrhage [p],laryngeal lesions [p],,,,,,,,,,,,,,,,
A30,Leprosy,infant,child,adult,elderly,male,female,mozambique,africa,asia,anesthetic circular hypopigmented skin lesions [c],anesthetic thickened peripheral nerves [c],anesthetic diffuse papulonodular skin lesions [c],diffuse nodules [c],diffuse papules [c],anesthetic red skin lesions [c],anesthetic hypopigmented skin lesions [c],peripheral neuropathy [c],positive AFB on skin smear [d],positive mycobacterium leprae PCR [d],negative mycobacterium leprae PCR [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A27,Leptospirosis,infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [c],headache [c],myalgia [c],aseptic meningitis [p],nephritis [c],hepatitis [c],myositis [c],conjunctivitis [p],recent skin contact with fresh water [c],rodent infestion in environment [c],anuria [c],oliguria [c],proteinuria [e],jaundice [c],cardiac arrhythmia [c],pretibial rash [r],nausea [c],vomiting [c],abdominal pain [p],diarrhea [p],arthralgia [c],positive leptospira microscopic agglutination test (MAT) [d],hemorrhagic diathesis [p],pharyngitis [p],splenomegaly [p],hepatomegaly [p],hepatosplenomegaly [p],lymphadenopathy [p],calf tenderness [p],cough [p],rigors [p],thrombocytopenia [e],hypotension [p],cranial nerve palsy [p],spirochete on dark field microscopy of urine [d],spirochete on dark field microscopy of CSF [d],,,,,,,,,,,,,,,,,
A32,Listeriosis,infant,child,adult,elderly [c],male,female,mozambique,africa,asia,meningitis in immunocompromised pt [c],sepsis in immunocompromised pt [c],nuchal rigidity [c],ataxia [p],myoclonus [p],seizures [p],positive listeria blood culture [d],positive listeria CSF culture [d],negative listeria blood culture [h],negative listeria CSF culture [g],fever [c],diarrhea [c],headache [c],myalgia [c],arthralgia [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K75.0,Liver abscess - bacterial,infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [c],rigors [c],history of diverticulosis [c],history of diverticulitis [c],history of cholecystitis [c],history of appendicitis [c],RUQ pain [c],cough [p],pleuritic pain [p],pleural rub [p],tender hepatomegaly [c],jaundice [i],elevated ALP [e],positive bacterial blood culture [e],negative bacterial blood culture [f],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lymphocytic choriomeningitis,infant,child,adult,elderly,male,female,mozambique,africa,asia,flu-like illness [p],fever [c],headache [c],nausea [c],leukopenia [e],thrombocytopenia [e],lymphadenopathy [p],maculopapular rash [i],papilledema [p],CSF pleocytosis [e],decreased CSF glucose [i],psychosis [i],paralysis [i],ochitis [p],arthritis [p],alopecia [p],positive arenavirus NAAT [d],negative arenavirus NAAT [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A55,Lymphogranuloma venereum,infant,child,adult,elderly,male,female,mozambique,africa,asia,genital nodule or vesicle [c],suppurative regional lymphadenopathy [c],generalized lymphadenopathy [p],proctitis [p],genital edema [c],rectal stricture [c],perianal abscess [c],urethral pain [p],urethritis [p],cervicitis [p],cervical lymphadenopathy [i],draining inguinal fistula [p],fever [p],headache [p],myalgia [p],lower abdominal pain [p],back pain [p],positive chlamydia serology [d],negative chalmydia serology [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Malaria - P. falciparum,infant,child,adult,elderly,male,female,mozambique,africa,asia,birth to malaria-infected mother [c],"cold sensation or rigors, followed by fever, followed by sweating [r]",fevers every 36-48h [i],shaking chills [c],fever [a],diaphoresis [c],headache,malaise [c],nausea [c],vomiting [c],myalgia [c],flu-like illness [c],splenomegaly [p],jaundice [p],hepatomegaly [c],fatigue [p],tachycardia [p],hypotension [p],abdominal pain [p],,diarrhea [p],mild anemia [p],increased retic count [p],,elevated LDH [p],atypical lymphocytes [p],positive malaria falciparum in peripheral blood smear [d],positive malaria falciparum PCR [d],positive malaria immunofluorescent-Ab [d],delirium [p],coma [r],severe anemia [r],hemolysis [r],bilirubin in UA [r],hyponatremia [r],hypoglycemia [r],thrombocytopenia [p],lymphopenia [r],oliguria [r],renal failure [r],pulmonary edema [r],metabolic acidosis [r],alar flaring [p],abnormally deep breathing [p],intercostal retraction [r],glomerulonephritis [r],blood in UA [r],ataxia in child [r],cranial nerve palsy in child [r],blindness in child [r],speech difficulty in child [r],deafness in child [r],
,Malaria - P. vivax,infant,child,adult,elderly,male,female,mozambique,africa,asia,birth to malaria-infected mother [c],"cold sensation or rigors, followed by fever, followed by sweating [r]",fevers every 48h [i],shaking chills [c],fever [a],diaphoresis [c],headache,malaise [c],nausea [c],vomiting [c],myalgia [c],flu-like illness [c],splenomegaly [p],jaundice [p],hepatomegaly [c],fatigue [p],tachycardia [p],hypotension [p],abdominal pain [p],,diarrhea [p],mild anemia [p],increased retic count [p],,elevated LDH [p],atypical lymphocytes [p],positive malaria vivax in peripheral blood smear [d],positive malaria vivax PCR [d],positive malaria immunofluorescent-Ab [d],splenic rupture [r],ARDS [r],,,,,,,,,,,,,,,,,,,,,,
,Malaria - P. ovale,infant,child,adult,elderly,male,female,mozambique,africa,asia,birth to malaria-infected mother [c],"cold sensation or rigors, followed by fever, followed by sweating [r]",fevers every 48h [i],shaking chills [c],fever [a],diaphoresis [c],headache,malaise [c],nausea [c],vomiting [c],myalgia [c],flu-like illness [c],splenomegaly [p],jaundice [p],hepatomegaly [c],fatigue [p],tachycardia [p],hypotension [p],abdominal pain [p],,diarrhea [p],mild anemia [p],increased retic count [p],,elevated LDH [p],atypical lymphocytes [p],positive malaria ovale in peripheral blood smear [d],positive malaria ovale PCR [d],positive malaria immunofluorescent-Ab [d],,ARDS [r],,,,,,,,,,,,,,,,,,,,,,
,Malaria - P. malariae,infant,child,adult,elderly,male,female,mozambique,africa,asia,birth to malaria-infected mother [c],"cold sensation or rigors, followed by fever, followed by sweating [r]",fevers every 72h [i],shaking chills [c],fever [a],diaphoresis [c],headache,malaise [c],nausea [c],vomiting [c],myalgia [c],flu-like illness [c],splenomegaly [p],jaundice [p],hepatomegaly [c],fatigue [p],tachycardia [p],hypotension [p],abdominal pain [p],,diarrhea [p],mild anemia [p],increased retic count [p],,elevated LDH [p],atypical lymphocytes [p],positive malaria malariae in peripheral blood smear [d],positive malaria malariae PCR [d],positive malaria immunofluorescent-Ab [d],protein in UA [r],,,,,,,,,,,,,,,,,,,,,,,
,Malignant otitis externa,infant,child,adult [c],elderly,male,female,mozambique,africa,asia,severe pain in mastoid area [c],purulent drainage from ear [c],ear pain [c],ear swelling [c],diabetic [c],cranial nerve palsy [p],positive pseudomonas culture of ear discharge [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B74.4,Mansonelliasis - M. perstans,infant,child,adult,elderly,male,female,mozambique,africa,asia,recurrent pruritic subcutaneous lesions [c],pruritic subcutaneous lesions [c],arthralgia [c],eosinophilia [e],headache [p],fever [p],abdominal pain [p],hepatosplenomegaly [p],intraocular lesion [p],chest pain [p],yellow nodules on bulbar conjunctivae [r],proptosis [r],lid edema [r],positive microfilariae in blood [d],positive microfilariae NAAT [d],negative microfilariae NAAT [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B05,Measles,infant,child,adult,elderly,male,female,mozambique,africa,asia,runny nose [c],fever [c],headache [c],conjunctivitis [c],photophobia [c],maculopapular rash starting at hairline moving down [c],Koplik's spots [c],blue-gray lesions on buccal mucosa [c],encephalitis [r],viral pneumonia [r],diarrhea [c],otitis media [r],arthropathy [i],seizures [r],blindness in child [c],vitamin A deficiency [e],positive measles serology [d],negative measles serology [h],positive measles NAAT [d],negative measles NAAT [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A87, G03.0",Meningitis - aseptic (viral),infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [a],neck stiffness [c],nuchal rigidity [c],severe headache [c],headache [c],neck pain [c],photophobia [c],nausea [c],vomiting [c],abdominal pain [c],pharyngitis with exudate [c],irritability in a child [c],bulging fontanelle in a child [a],sore throat [c],lymphocytosis [c],positive viral PCR of CSF [d],normal CSF glucose [d],normal CSF protein (50-100) [d],moderate CSF pleocytosis [d],CSF lymphocytosis [d],CSF WBC <300 [e],clear CSF [e],CSF opening pressure 9-18 [e],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A39, G00, G01, G02",Meningitis - bacterial,infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [a],neck stiffness [c],nuchal rigidity [c],severe headache [c],headache [c],neck pain [c],photophobia [c],mental status changes [c],petechial rash [c],purpuric rash [c],positive CSF antigen assay [f],positive bacterial CSF microscopy [d],positive bacterial CSF culture [d],sore throat [c],meningismus [c],CSF neutrophilia [e],seizures [r],positive Kernig's sign [e],positive Brudzinski's sign [e],focal neurologic deficit [i],papilledema [p],CSF WBC >2k [e],CSF glucose <20 [d],CSF TP >200 [e],cloudy CSF [e],CSF opening pressure 18-30 [e],,,,,,,,,,,,,,,,,,,,,,,,,,,
,Meningitis - TB,infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [a],neck stiffness [c],nuchal rigidity [c],severe headache [c],headache [c],neck pain [c],photophobia [c],mental status changes [c],petechial rash [p],purpuric rash [p],positive CSF antigen assay [f],positive AFB CSF microscopy [d],positive AFB CSF culture [d],sore throat [c],meningismus [c],CSF lymphocytosis [e],seizures [r],positive Kernig's sign [e],positive Brudzinski's sign [e],focal neurologic deficit [i],papilledema [p],CSF WBC <500 [e],CSF glucose <45 [d],CSF TP 100-200 [e],cloudy CSF [e],CSF opening pressure 18-30 [e],,,,,,,,,,,,,,,,,,,,,,,,,,,
,Meningitis - fungal,infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [a],neck stiffness [c],nuchal rigidity [c],severe headache [c],headache [c],neck pain [c],photophobia [c],mental status changes [c],petechial rash [p],purpuric rash [p],positive CSF antigen assay [f],positive fungal CSF microscopy [d],positive fungal CSF culture [d],sore throat [c],meningismus [c],CSF lymphocytosis [e],seizures [r],positive Kernig's sign [e],positive Brudzinski's sign [e],focal neurologic deficit [i],papilledema [p],CSF WBC <300 [e],CSF glucose <45 [d],CSF TP 40-300 [e],cloudy CSF [e],CSF opening pressure 18-30 [e],,,,,,,,,,,,,,,,,,,,,,,,,,,
A07.8,Microsporidiosis,infant,child,adult,elderly,male,female,mozambique,africa,asia,diarrhea [a],immunocompromised pt [a],cholangitis [c],cholecystitis [c],sinusitis [c],pneumonia [c],keratoconjunctivitis [c],prostatitis [c],myositis [c],nephritis [c],positive protozoa stool microscopy [d],positive microsporidia NAAT [d],negative microsporidia NAAT [h],history of AIDS [c],history of HIV [a],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B83.8,Moniliformis and Macracanthorhynchus,infant,child,adult,elderly,male,female,mozambique,africa,asia,worm in stool [d],no worm in stool [h],periumbilical discomfort [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B26,Mumps,infant,child,adult,elderly,male,female,mozambique,africa,asia,fever [c],parotitis [c],orchitis [i],meningitis [r],oophoritis [i],encephalitis [r],anorexia [c],malaise [c],headache [c],tenderness over parotid gland [c],pain on chewing [p],earache [p],CSF pleocytosis [e],vomiting [i],testicular pain [i],arthritis [i],arthralgia [i],thrombocytopenia [e],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B47,Mycetoma,infant,child,adult [c],elderly,male [c],female,mozambique,africa,asia,painless foot or lower extremity nodule [c],draining fistula on foot or lower extremity [c],regional lymphadenopathy [r],fever [r],positive culture from lesion [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A31.1,Mycobacteriosis - M. marinum,infant,child,adult,elderly,male,female,mozambique,africa,asia,painful violaceous papule [c],painful ulcerated papule [p],swimming pool exposure [c],aquarium exposure [c],positive mycobacterial culture [d],negative mycobacterial culture [g],tenosynovitis [p],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mycobacteriosis - M. scrofulaceum,infant,child [c],adult,elderly,male,female,mozambique,africa,asia,painless unilateral submandibular lymphadenopathy [c],positive mycobacterial culture [d],negative mycobacterial culture [g],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A31.1,Mycobacteriosis - M. ulcerans,infant,child,adult,elderly,male,female,mozambique,africa,asia,painless ulcerating nodule on leg [c],lymphadenopathy [r],painless ulcerating nodule on face [c],painless ulcerating nodule on trunk [c],nontender firm subcutaneous nodules [c],positive mycobacterial culture [d],negative mycobacterial culture [g],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A49.3,Mycoplasma (miscellaneous) infections,infant,child,adult,elderly,male,female,mozambique,africa,asia,urethritis [c],vaginitis [c],neonatal pneumonia [c],epididymitis [c],prostatitis [c],urethral discharge [c],positive mycoplasma culture [d],positive mycoplasma NAAT [d],negative mycoplasma NAAT [h],fever [r],anemia [r],hemolytic jaundice [r],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B96.0,Mycoplasma pneumoniae infection,infant,child,adult,elderly,male,female,mozambique,africa,asia,runny nose [c],cough [c],"""hacking"" cough [c]",subsegmental infiltrate on CXR [e],bullous otitis media [c],young adult [c],fever [c],malaise [c],headache [c],sore throat [c],pleuritic pain [h],productive cough [h],rigors [h],normal lung exam [c],rash [p],erythematous oropharynx [c],erythematous tympanic membranes [c],positive mycoplasma culture [d],positive mycoplasma NAAT [d],negative mycoplasma NAAT [h],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B87,Myiasis,infant,child,adult,elderly,male,female,mozambique,africa,asia,pruritic draining nodule [c],painful draining nodule [c],fever [p],eosinophilia [e],presence of maggot under skin [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M72.6, A69.0",Necrotizing skin/soft tissue infx.,infant,child,adult,elderly,male,female,mozambique,africa,asia,local pain in skin area [a],erythematous patch of skin [c],swollen patch of skin [c],history of trauma to skin [c],history of insect bite [c],history of needle insertion [c],history of surgery [c],lymphangitis [c],fever [c],lymphedema [c],positive gram positive bacteria on gram stain [d],local skin discoloration [c],subcutaneous crepitus [c],foul-smelling skin discharge [c],positive mixed anaerobic cultures [d],positive gram negative bacilli on gram stain [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A04.8,Neutropenic typhlitis,infant,child,adult,elderly,male,female,mozambique,africa,asia,immunosuppressed pt [c],immunocompromised pt [c],fever [c],abdominal pain [c],diarrhea [c],bloody stools [p],RLQ pain in neutropenic pt [c],neutropenia [d],history of HIV [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A43,Nocardiosis,infant,child,adult,elderly,male,female,mozambique,africa,asia,pneumonia [p],lung abscess [p],brain abscess [i],immunosuppressed pt [c],immunocompromised pt [c],history of HIV [c],positive nocardia culture [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A92.8,O'nyong nyong,infant,child,adult,elderly,male,female,mozambique,africa,asia,arthralgia [c],rash [c],fever [c],eye pain [p],chest pain [p],lymphadenitis [p],lethargy [p],periocular erythema [p],pharyngitis [p],positive ELISA (Chikungunya) [d],pruritic rash [c],conjunctivitis [c],cervical lymphadenopathy [c],leukopenia [e],lymphadenopathy [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B81.8,Oesophagostomiasis,infant,child,adult,elderly,male,female,mozambique,africa,asia,RLQ pain [c],RLQ tenderness [c],abdominal mass on palpation [c],peritonitis [c],fever [c],vomiting [i],mucous diarrhea [i],positive nematode in tissue biopsy [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H05.0,Endopthalmitis,infant,child,adult,elderly,male,female,mozambique,africa,asia,proptosis [c],extraocular palsy [c],pus in eye [c],swollen conjunctiva [c],sinusitis [c],eye trauma [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H05.0,Panopthalmitis,infant,child,adult,elderly,male,female,mozambique,africa,asia,proptosis [c],extraocular palsy [c],pus in eye [c],swollen conjunctiva [c],sinusitis [c],eye trauma [c],pain on eye movement [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H05.0,Orbial cellulitis,infant,child,adult,elderly,male,female,mozambique,africa,asia,proptosis [c],extraocular palsy [c],pus in eye [c],swollen conjunctiva [c],sinusitis [c],eye trauma [c],fever [c],eyelid edema [c],orbital pain [c],limited eye movement [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H05.0,Keratitis,infant,child,adult,elderly,male,female,mozambique,africa,asia,proptosis [c],extraocular palsy [c],pus in eye [c],swollen conjunctiva [c],sinusitis [c],eye trauma [c],positive Pseudomonas culture of eye discharge [d],positive acanthamoeba on microscopy of eye discharge [d],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B08.0,Orf,infant,child,adult,elderly,male,female,mozambique,africa,asia,vesicles on hands [a],pustules on hands [a],fever [c],regional lymphadenitis [c],positive poxvirus NAAT [d],negative poxvirus NAAT [h],shepherd [c],goat handler [c],sheep handler [c],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
